ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
EC-010-070SA,Subassembly for Viking EOC8!!**,,,,,0,60.891494,95.123244,60.891494,C,7,ELANSR,0
EC-010-070SASMT,SMT portion for Viking EOC8,,,,,0,29.395214,28.08985,29.395214,C,14,ELANSR,0
EC-010-070SATH,TH portion for Viking EOC8,,,,,0,31.49628,67.033394,31.49628,C,14,ELANSR,0
EC-010-071,DO NOT MAKE Termination Board,,,,,0,0.546633,0.552971,0.546633,A,7,ELANSR,7
EC-010-071SA,Subassembly to Termination Board,,,,,0,0.341056,0.383447,0.341056,A,7,ELANSR,0
EC-010-071SATH,TH portion for EC-010-071 Termination Board,,,,,0,0.341056,0.383447,0.341056,A,14,ELANSR,0
EC-010-072,"Adapter, Bezel LED",,,,,0,0.323,0.323,0.323,A,7,ELANSR,0
EC-010-073,Viking GOC,,,,,0,14.241894,14.811708,14.241894,A,7,ELANSR,0
EC-010-073A001,Viking GOC,,,,,0,0,14.81466,15.82,A,7,ELANSR,0
EC-010-073A001SA,Subassembly for Viking GOC,,,,,0,0,13.604127,14.64,A,7,ELANSR,0
EC-010-073A001SASMT,SMT Portion for Viking GOC,,,,,0,0,7.097545,8.42,A,14,ELANSR,0
EC-010-073A001SATH,TH portion for Viking GOC,,,,,0,0,6.506582,6.22,A,14,ELANSR,0
EC-010-073SA,Subassembly for Viking GOC,,,,,0,13.411894,13.604127,13.411894,A,7,ELANSR,0
EC-010-073SASMT,SMT portion of Viking GOC,,,,,0,7.176262,7.097545,7.176262,A,14,ELANSR,0
EC-010-073SATH,TH portion of Viking GOC,,,,,0,6.235632,6.506582,6.235632,A,14,ELANSR,0
EC-010-074,Viking Power Management Controller,,,,,0,23.437616,32.864952,23.437616,X2,0,ELANSR,0
EC-010-074A001,Virtuoso Power Management Controller,,,,,0,22.74099808,33.956307,22.740998,A,0,ELANSR,0
EC-010-074A001SA,SA for Virtuoso Power Management Controller,,,,,0,22.088805,10.136152,22.088805,A,0,ELANSR,0
EC-010-074A001SASMT,SMT for Virtuoso Power Management Controller,,,,,0,11.536792,4.378011,11.536792,A,0,ELANSR,0
EC-010-074A001SATH,SATH for Virtuoso Power Management Controller,,,,,0,10.552013,5.758141,10.552013,A,0,ELANSR,0
EC-010-074SA,Subassembly Viking Power Management Controller,,,,,0,17.040083,9.493655,17.040083,X2,0,ELANSR,0
EC-010-074SASMT,SMT Viking Power Management Controller,,,,,0,11.770409,4.428947,11.751897,X2,0,ELANSR,0
EC-010-074SATH,TH portion for Viking Power Management Controller,,,,,0,5.288186,5.064708,5.288186,X2,0,ELANSR,0
EC-010-075,Viking Cooktop 7-Segment Display,,,,,0,1.467384173,1.344036,1.467384,X1,0,ELANSR,0
EC-010-075SA,"Sub-Assembly, Viking Cooktop 7-Segment Display",,,,,0,1.427302,1.236151,1.427302,X1,0,ELANSR,0
EC-010-075SASMT,"SMT Sub-Assembly, Viking Cooktop 7-Segment Display",,,,,0,1.427302,1.236151,1.427302,X1,0,ELANSR,0
EC-010-076,Viking TOD  LED2,,,,,0,0,14.523027,12.2,X1,0,ELANSR,0
EC-010-076A001,TOD  LED,,,,,0,12.69508888,2.215519,12.695089,A,0,ELANSR,0
EC-010-076B001,TOD  LED,,,,,0,12.75725795,2.207479,12.716982,A,0,ELANSR,0
EC-010-076SA,SA for Viking TOD LED2,,,,,0,10.997086,12.349836,10.997086,A,0,ELANSR,0
EC-010-076SASMT,SMT for Viking TOD LED2,,,,,0,6.855738,8.322524,6.855738,A,0,ELANSR,0
EC-010-076SATH,TH for Viking TOD LED2,,,,,0,4.141348,4.027312,4.141348,A,0,ELANSR,0
EC-010-077A001,"Viking Cooktop Dual LED Display, Blue/White",,,,,0,0.398796872,0.36342,0.398797,A,0,ELANSR,0
EC-010-077A001SA,"SA for Viking Cooktop Dual LED Display, Blue/White",,,,,0,0.391324,0.360858,0.391324,A,0,ELANSR,0
EC-010-077A001SASMT,"SMT for PCBA, LED, INDIC, HOT, VIC, MULTI-COLOR",,,,,0,0.321324,0.310858,0.321324,A,0,ELANSR,0
EC-010-077A001SATH,"TH for PCBA, LED, INDIC, HOT, VIC, MULTI-COLOR",,,,,0,0.07,0.05,0.07,A,0,ELANSR,0
EC-012-002,Oven selector input; 6pos,,,,,0,4.41,0,4.41,C,7,ELANSR,0
EC-012-002SA,Subassembly for Oven selector input; 6pos,ATR100,EC-012-002SA,,,0,4.41,0,4.41,C,7,ELANSR,0
EC-012-003,Oven selector input; 2pos,,,,,0,4.42,0,4.42,C,7,ELANSR,0
EC-012-003SA,Subassembly for Oven selector input; 2pos,ATR100,EC-012-003SA,,,0,4.42,0,4.42,C,7,ELANSR,0
EC-012-004,"Oven selector input; 2pos, ext shaft",,,,,0,3.59,0,3.59,C,7,ELANSR,0
EC-012-004IN,INTERNAL ASSEMBLY EC-012-004,,,,,0,3.14,0,3.14,C,7,ELANSR,0
EC-012-004SA,"Finished Assembly Oven selector input; 2pos, ext shaft",SUR100,EC-012-004LF,,,0,3.59,0,3.59,C,7,ELANSR,0
EC-013-001,consigned MGVC - Modulating Gas Valve Control,SUR100,EC-013-002LF,,,0,17.959537,21.095305,17.959537,G,7,ELANSR,0
EC-013-001SA,Subassembly for MGVC - Modulating Gas Valve Control,,,,,0,17.17821276,20.296686,17.959537,I,7,ELANSR,253
EC-013-001SASMT,SMT for Modulating Gas Valve,,,,,0,9.797738,-0.195921,9.797738,C,0,ELANSR,0
EC-013-001SATH,TH for Modulating Gas Valve,,,,,0,6.811835,1.156907,6.811835,C,0,,0
EC-013-003,MGVC - Modulating Gas Valve Control,,,,,0,0.8409626,0.841846,0.840963,P,7,ELANSR,20
EC-013-003IN,NO MRP Donor Assembly - MGVC,,,,,0,0.807634,0.854584,0.807634,N,7,ELANSR,0
EC-013-005,MGVC - Blodgett,,,,,0,40.799015,31.179724,41.474346,X1,7,ELANSR,0
EC-013-005B001,MGVC - Blodgett,,,,,0,0,0,0,,7,ELANSR,0
EC-013-005SA1,MGVC Blodgett SMT Subassembly,,,,,0,27.825126,26.783989,27.825126,P2,7,ELANSR,0
EC-013-006,MGVC w/ MF&B software,,,,,0,1.2615626,1.271846,1.261563,G,7,ELANSR,594
EC-013-200,Wayne 4~20mA Splitter Module,,,,,0,0,0,0,,7,ELANSR,0
EC-013-201,Wayne 4~20mA Driver Board,,,,,0,10.780007,11.03732,10.780007,B,7,ELANSR,48
EC-013-201SA,Subassembly to Wayne 4~20mA Driver Board,,,,,0,10.345469,10.641569,10.345469,B,7,ELANSR,0
EC-013-201SMT,SMT portion of EC-013-201,,,,,0,4.544239,4.527683,4.544239,B,7,ELANSR,0
EC-013-201TH,TH portion of EC-013-201,,,,,0,5.80123,6.113886,5.80123,B,7,ELANSR,0
EC-013-INV,"Wayne Inventoried parts, MGVC",,,,,0,0,0,0,,0,ELANSR,8
EC-015-001,Ice-O-Matic ICEU - Master,,,,,0,16.846096,0,16.846096,X2,0,ELANSR,0
EC-015-001A001,Ice-O-Matic ICEU,,,,,0,16.80123824,0,16.801238,C,0,ELANSR,1
EC-015-001A001SA,SA for Ice-O-Matic ICEU,,,,,0,15.972942,0,15.972942,C,0,ELANSR,12
EC-015-001A001SASMT,SMT for Ice-O-Matic ICEU,,,,,0,5.849814,0,5.849814,C,0,ELANSR,0
EC-015-001A001SATH,TH for Ice-O-Matic ICEU,,,,,0,10.119327,0,10.123128,C,0,ELANSR,0
EC-015-001SA,SA for Ice-O-Matic ICEU - Master,,,,,0,16.833365,0,16.833365,X2,0,ELANSR,0
EC-015-001SASMT,SMT for Ice-O-Matic ICEU - Master,,,,,0,6.937273,0,6.937273,X2,0,ELANSR,0
EC-015-001SATH,TH for Ice-O-Matic ICEU - Master,,,,,0,9.896092,0,9.896092,X2,0,ELANSR,0
EC-016-004,APW LG Output BD,,,,,0,0,0,0,,7,ELANSR,1
EC-016-004SA,SA for APW LG Output BD,,,,,0,0,0,0,,7,ELANSR,0
EC-017-001,AltoShaam Prodigi MC,,,,,0,45.07145092,36.22617,45.071451,C,0,ELANSR,720
EC-017-001A001,AltoShaam Prodigi MC New,,,,,0,75.95093199,26.369417,75.950932,A,0,ELANSR,0
EC-017-001A001SA,SA for AltoShaam Prodigi MC New,,,,,0,68.249565,26.170804,68.249565,A,0,ELANSR,44
EC-017-001A001SASMT,SMT for AltoShaam Prodigi MC New,,,,,0,56.788127,20.713629,56.788127,A,0,ELANSR,56
EC-017-001A001SATH,TH for AltoShaam Prodigi MC New,,,,,0,11.461438,5.457175,11.461438,A,0,ELANSR,0
EC-017-001SA,SA for AltoShaam Prodigi MC,,,,,0,43.938136,36.027557,43.985843,C,0,ELANSR,1226
EC-017-001SASMT,SMT for AltoShaam Prodigi MC,,,,,0,32.890037,29.556262,32.890037,C,0,ELANSR,78
EC-017-001SATH,TH for AltoShaam Prodigi MC,,,,,0,11.048099,6.471295,11.048099,C,0,ELANSR,0
EC-017-002,AltoShaam Relay Board,,,,,0,12.81410361,30.586371,12.814104,B,0,ELANSR,0
EC-017-002SA,SA for AltoShaam Relay Board,,,,,0,12.229316,30.146913,12.229316,E,0,ELANSR,0
EC-017-002SASMT,SMT for AltoShaam Relay Board,,,,,0,5.312294,12.179561,5.312294,E,0,ELANSR,0
EC-017-002SATH,TH for AltoShaam Relay Board,,,,,0,6.917022,17.967352,6.917022,B,0,ELANSR,0
EC-017-003,AltoShaam Prodigi Option,,,,,0,12.1385877,34.44222,12.138588,B,0,ELANSR,13
EC-017-003SA,SA for AltoShaam Prodigi Option,,,,,0,12.954722,32.68081,12.934459,B,0,ELANSR,509
EC-017-003SASMT,SMT for AltoShaam Option Board,,,,,0,9.468839,23.21281,9.468839,B,0,ELANSR,0
EC-017-003SATH,TH for AltoShaam Option Board,,,,,0,3.485883,9.468,3.485883,B,0,ELANSR,0
EC-017-004,AltoShaam Enthermics,,,,,0,33.97043475,35.593971,33.970435,B,0,ELANSR,0
EC-017-004SA,SA for AltoShaam Enthermics,,,,,0,31.069371,33.185358,31.069371,B,0,ELANSR,0
EC-017-004SASMT,SMT for AltoShaam Enthermics,,,,,0,10.417052,9.392302,10.417052,B,0,ELANSR,505
EC-017-004SATH,TH for AltoShaam Enthermics,,,,,0,19.710618,23.793056,19.710618,B,0,ELANSR,470
EC-017-005,Alto-Shaam Quad Timer,,,,,0,36.44105807,24.403157,36.441058,A.1,0,ELANSR,100
EC-017-005SA,SA for Alto-Shaam Quad Timer,,,,,0,20.572481,19.808212,20.572481,A.1,0,ELANSR,0
EC-017-005SASMT,SMT for Alto-Shaam Quad Timer,,,,,0,12.730145,13.815176,12.730145,A.1,0,ELANSR,0
EC-017-005SATH,TH for Alto-Shaam Quad Timer,,,,,0,7.842336,5.993036,7.842336,A.1,0,ELANSR,0
EC-017-006A001,Alto-Shaam Carving Station MC,,,,,0,17.52356498,13.415923,17.523565,A,0,ELANSR,19
EC-017-006A001SA,SA for Alto-Shaam Carving Station MC,,,,,0,16.995749,13.418867,16.904378,A,0,ELANSR,0
EC-017-006A001SASMT,SMT for Alto-Shaam Carving Station MC,,,,,0,2.61589,2.744939,2.61589,A,0,ELANSR,0
EC-017-006A001SATH,TH for Alto-Shaam Carving Station MC,,,,,0,14.379859,10.673928,14.379859,A,0,ELANSR,0
EC-018-002,Being redesigned xfmrs and PCB eStat30SB for APW,SUR100,EC-018-002,,,0,15.082711,11.776859,14.993011,L,7,ELANSR,0
EC-018-002A001,eStat30SB OLD Style with OMRON Relays,,,,,0,15.154577,11.864477,15.154577,MOD,7,ELANSR,0
EC-018-002B000,eStat30SB OLD Style,,,,,0,15.165207,11.851739,15.165207,MODF,7,ELANSR,0
EC-018-002B000IN,Internal Assy of EC-018-002B000,,,,,0,16.33,11.851739,16.33,INF,7,ELANSR,0
EC-018-002B000SA,Subassembly for eStat30SB OLD Style,SUR100,EC-018-002B000SA,,,0,0,9.240286,16.33,F,7,ELANSR,0
EC-018-002B000SATH,TH Portion for eSTAT30SBD W/SMPS,,,,,0,0,0,0,,14,ELANSR,0
EC-018-002IN,Internal assembly of EC-018-002,,,,,0,15.083115,11.789597,15.083115,H,7,ELANSR,0
EC-018-002SA,Subassembly for eStat30SB for APW,SUR100,EC-018-002,,,0,15.076147,11.764121,15.076147,L,7,ELANSR,0
EC-018-002SA1,Assembly of EC-018-002 to original version,,,,,0,15.164887,11.864477,15.164887,G,7,ELANSR,0
EC-018-002SASMT,SMT portion for eStat30SB for APW,,,,,0,2.831417,4.19383,2.831417,L,14,ELANSR,0
EC-018-002SATH,TH portion for eStat30SB for APW,,,,,0,3.725781,7.570291,3.725781,L,14,ELANSR,0
EC-018-003,eStat30SB for Viking,,,,,0,0,10.117549,0,I,7,ELANSR,0
EC-018-004,eStat30SB for Unassigned,,,,,0,0,10.117549,0,I,7,ELANSR,0
EC-018-005,eSTAT30SBD ,,,,,0,12.30896495,13.352521,12.308965,C,7,ELANSR,0
EC-018-005B000,eSTAT30SB W/SMPS,,,,,0,10.283441,13.690099,10.283441,C,7,ELANSR,0
EC-018-005B000SA,Subassembly for eSTAT30SBD W/SMPS,,,,,0,9.559873,12.843681,9.55917,C,7,ELANSR,0
EC-018-005B000SASMT,SMT Portion for eStat 30SBD w/SMPS,,,,,0,4.518728,5.27339,4.518728,C,14,ELANSR,0
EC-018-005B000SATH,TH Portion for eSTAT30SBD W/SMPS,,,,,0,5.041145,7.570291,5.041145,C,14,ELANSR,0
EC-018-005SA,Subassembly for eSTAT30SBD APW,,,,,0,11.510767,12.664503,11.510767,C,7,ELANSR,1
EC-018-005SASMT,SMT portion for  eSTAT30SBD APW,,,,,0,5.076895,5.29383,5.076895,C,14,ELANSR,0
EC-018-005SATH,TH portion for eSTAT30SBD APW,,,,,0,6.433872,7.370673,6.433872,C,14,ELANSR,0
EC-019-001,Integrated circuit board; eStat30iD,,,,,0,34.14253835,30.188974,34.142538,N,7,ELANSR,4
EC-019-001A001,eStat30iD variant,,,,,0,27.33,30.188264,27.33,MOD,7,ELANSR,0
EC-019-001A003,Pedigo eSTAT30iD,,,,,0,0,0,38.74,A,0,ELANSR,2
EC-019-001CM,Integrated circuit board; eStat30iD (CMP),CMP100,,,,0,0,0,0,,0,ELANSR,0
EC-019-001IN,INTERNAL ASSEMBLY EC-019-001 ESTAT30ID,SUR100,,,,0,27.33,30.188974,27.33,ING,7,ELANSR,0
EC-019-001SA,Subassembly for Integrated circuit board; eStat30iD,ATR100,EC-019-001SA,,,0,34.14,30.188264,34.14,N,7,ELANSR,0
EC-019-001SAIN,SAIN for Integrated circuit board; eStat30iD,,,,,0,28.9264089,4.111192,28.926409,N,0,ELANSR,0
EC-019-001SASMT,SMT portion for Integrated circuit board; eStat30iD,,,,,0,8.750458,-0.40428,8.750458,N,14,ELANSR,0
EC-019-001SATH,TH portion for Integrated circuit board; eStat30iD,,,,,0,16.829383,3.863588,16.829383,N,14,ELANSR,0
EC-019-002,Integrated circuit board; eStat30SBD,WHI100,EC-019-002LF,,,0,19.74,11.316275,19.74,E,7,ELANSR,0
EC-019-002A001,"Vertical eStat30SBD, Alto Shaam",,,,,0,46.388102,12.710882,46.359794,A2,7,ELANSR,0
EC-019-002A001SA,eStat30SBD Vert SMT/TH Assembly,,,,,0,15.481188,11.832614,15.481188,A,7,ELANSR,0
EC-019-002A002,"Vertical eStat30SBD, Food Warming",,,,,0,38.771623,13.969972,38.771623,C,7,ELANSR,0
EC-019-002A002SA,eStat30SBD Vert. subassembly,,,,,0,15.628411,13.04303,15.628411,C,7,ELANSR,0
EC-019-002A003,"Thin Horizontal, eStat30SBD FWE (w/ knob)",,,,,0,38.39299,13.997657,38.398577,C,7,ELANSR,0
EC-019-002A003SA,"eStat30SBD Thin Horizontal, Subassembly SMT only",,,,,0,15.247739,13.070715,15.247739,C,7,ELANSR,0
EC-019-002A004,"Thin Horizontal, eStat30SBD FWE (w/ keys)",,,,,0,0,0,0,,7,ELANSR,0
EC-019-002A005,"Vertical eStat30SBD, Hatco  (vert w/ keys, red display)",,,,,0,15.310706,12.026659,15.310706,A,7,ELANSR,0
EC-019-002A006,"Rotisserie, Alto-Shaam",,,,,0,15.89991,12.331652,15.89991,A,7,ELANSR,0
EC-019-002A007,Tstat w/ Display 1 Relay - Low Cost w/SMPS,,,,,0,19.25199442,17.934287,19.251994,I,7,ELANSR,109
EC-019-002A007IN,Active Temp>>>>Tstat w/Display 1 Relay - Low Cost w/SMPS,,,,,0,18.78,17.934287,18.78,INC,7,ELANSR,0
EC-019-002A007SA,Subassembly for Tstat w/ Display 1 Relay - Low Cost w/SMPS,ATR100,EC-019-002A007,,,0,19.25,17.933729,19.25,I,7,ELANSR,2900
EC-019-002A007SAIN,Local build Tstat w/Display 1 Relay=Low Cost w/SMPS,,,,,0,13.79026617,1.36272,13.790266,I,70,ELANSR,0
EC-019-002A007SASMT,Local build Tstat w/Display 1 Relay=Low Cost w/SMPS,,,,,0,6.778243,0.206135,6.778243,I,7,ELANSR,0
EC-019-002A007SATH,Local build Tstat w/Display 1 Relay=Low Cost w/SMPS,,,,,0,6.280867,1.072444,6.280867,I,7,ELANSR,0
EC-019-002A008,Mobile Cart Temp. Control (vert w/keys) w/SMPS,,,,,0,0,0,0,,7,ELANSR,0
EC-019-002A009,eStat30SBD (vert w/knob) w/SMPS,,,,,0,22.95120874,21.475308,22.951209,I,7,ELANSR,141
EC-019-002A009IN,INACTIVE>>>>Internal Assy eStat30SBD (vert w/knob) w/SMPS,,,,,0,21.25,21.475308,21.25,IND,7,ELANSR,0
EC-019-002A009SA,"eStat30SBD Vert w/SMPS, subassembly",ATR100,AF-P284400V000L,,,0,22.95,21.47497,22.95,I,7,ELANSR,900
EC-019-002A009SAIN,SAIN for eStat30SBD (vert w/knob) w/SMPS,,,,,0,0,3.869167,0,I,0,ELANSR,0
EC-019-002A009SASMT,SMT for eStat30SBD (vert w/knob) w/SMPS,,,,,0,0,0.733656,0,I,0,ELANSR,0
EC-019-002A009SATH,TH for eStat30SBD (vert w/knob) w/SMPS,,,,,0,0,2.984845,0,I,0,ELANSR,0
EC-019-002A010,eStat30SBD - thin horizontal (w/knob) w/SMPS,,,,,0,22.38151093,20.113935,22.381511,J,7,ELANSR,1009
EC-019-002A010IN,Interernal assy Stat30SBD - thin horizontal (w/knob) w/SMPS,,,,,0,21.310089,20.113935,21.310089,IND,7,ELANSR,0
EC-019-002A010SA,"eStat30SBD Horiz w/SMPS, subassembly",ATR100,AF-P284100V000L,,,0,22.38,20.113513,22.38,J,7,ELANSR,0
EC-019-002A010SAIN,Internal Assembly for eStat30SBD - thin horizontal (w/knob),,,,,0,18.42699285,21.162437,18.426993,J,0,ELANSR,0
EC-019-002A010SASMT,SMT portion for SAIN of eStat30SBD-thin horizontal (w/knob),,,,,0,6.804237,6.949443,6.804237,J,0,ELANSR,0
EC-019-002A010SATH,TH for SAIN of eStat30SBD - thin horizontal (w/knob) w/SMPS,,,,,0,10.488948,12.931361,10.488948,J,0,ELANSR,0
EC-019-002A011,Temp Control - thin horizontal (w/keys) w/SMPS,,,,,0,0,16.89353,0,X2,7,ELANSR,0
EC-019-002A012,"Temp Control - (vert w/ keys, red display) w/SMPS",,,,,0,0,0,0,,7,ELANSR,0
EC-019-002A013,Rotisserie Control w/SMPS,,,,,0,13.93866986,17.374526,13.93867,H,7,ELANSR,60
EC-019-002A013IN,INACTIVE>>>>>Internal Assy of EC-019-002A013,,,,,0,18.89,17.374526,18.89,IND,7,ELANSR,0
EC-019-002A013SA,SA for Rotisserie Control w/SMPS,ATR100,EC-019-002A013SA,,,0,18.89,17.367364,18.89,H,7,ELANSR,0
EC-019-002A013SAIN,IN  for Rotisserie Control w/SMPS,,,,,0,13.93661536,0.084572,13.936615,H,0,ELANSR,0
EC-019-002A013SASMT,SMT for Rotisserie Control w/SMPS,,,,,0,6.374778,0.73391,6.374778,H,0,ELANSR,0
EC-019-002A013SATH,TH for Rotisserie Control w/SMPS,,,,,0,6.654244,0.98416,6.670345,H,0,ELANSR,0
EC-019-002A014,"eStat30SBD Vert, SPS, Domestic",,,,,0,0,0,0,,7,ELANSR,0
EC-019-002A015,"eStat30SBD Thin Horizontal, SPS,  Domestic",,,,,0,18.768046,19.900486,18.768046,H,7,ELANSR,2
EC-019-002A015SA,"SA for eStat30SBD Thin Horizontal, SPS,  Domestic",,,,,0,0,3.02251,0,H,0,ELANSR,0
EC-019-002A015SAIN,"SAIN for eStat30SBD Thin Horizontal, SPS,  Domestic",,,,,0,0,2.968254,0,H,0,ELANSR,0
EC-019-002A015SASMT,"SMT for eStat30SBD Thin Horizontal, SPS,  Domestic",,,,,0,0,0.517656,0,H,0,ELANSR,0
EC-019-002A015SATH,"TH for eStat30SBD Thin Horizontal, SPS,  Domestic",,,,,0,0,2.402393,0,H,0,ELANSR,0
EC-019-002A016,"eStat30SBD Thin Horizontal, no pot, no knob",,,,,0,22.392731,18.780075,22.392731,G,7,ELANSR,0
EC-019-002A016SA,"SA for eStat30SBD Thin Horizontal, no pot, no knob",,,,,0,0,2.264515,0,G,0,ELANSR,0
EC-019-002A016SAIN,"SAIN for eStat30SBD Thin Horizontal, no pot, no knob",,,,,0,0,2.260437,0,G,0,ELANSR,0
EC-019-002A016SASMT,"SASMT for eStat30SBD Thin Horizontal, no pot, no knob",,,,,0,0,0.517656,0,G,0,ELANSR,0
EC-019-002A016SATH,"TH for eStat30SBD Thin Horizontal, no pot, no knob",,,,,0,0,1.644398,0,G,0,ELANSR,0
EC-019-002A017,EC-019-002A017 SMPS Rotisserie Vertical,,,,,0,18.96455,17.375737,18.963833,F,7,ELANSR,0
EC-019-002A018,"eStat30SBD Thin Horizontal, no pot, no knob",,,,,0,0,17.253346,0,B,7,ELANSR,0
EC-019-002A020,eSTAT 30SBD Vulcan Wide Horizontal,,,,,0,19.83362396,16.677568,19.833624,F,7,ELANSR,0
EC-019-002A020SA,SA for eStatSBD Vertical and Thin Horizontal,ATR100,EC-019-002A020SA,,,0,19.83,16.673277,19.83,F,7,ELANSR,0
EC-019-002A020SAIN,SAIN for Vulcan Wide Horiz,,,,,0,20.22768,19.116025,20.22768,F,7,ELANSR,0
EC-019-002A020SASMT,SMT for eStatSBD Vertical and Thin Horizontal,,,,,0,0,0.192122,0,F,0,ELANSR,0
EC-019-002A020SATH,TH for eStatSBD Vertical and Thin Horizontal,,,,,0,0,-0.271824,0,F,0,ELANSR,0
EC-019-002IN,INACTIVE>>>>INTERNAL ASSY EC-019-002 ESTAT30SBD,,,,,0,19.74,11.316275,19.74,INE,7,ELANSR,0
EC-019-003,Alto-Shaam Warming Drawer MC,,,,,0,13.588545,15.5512,14.84,X3,7,ELANSR,0
EC-019-003SA,Subassembly for Alto-Shaam Warming Drawer MC,,,,,0,13.365376,15.049273,14.36,X3,7,ELANSR,0
EC-019-003SASMT,SMT portion for Alto-Shaam Warming Drawer MC,,,,,0,6.308251,4.159209,6.308251,X3,14,ELANSR,0
EC-019-003SATH,TH portion for Alto-Shaam Warming Drawer MC,,,,,0,7.057125,10.890064,8.05,X3,14,ELANSR,0
EC-019-004,Alto-Shaam Warming Drawer UI,,,,,0,6.734172,6.937188,6.734172,X1,7,ELANSR,0
EC-019-004SA,Subassembly for Alto-Shaam Warming Drawer UI,,,,,0,5.72366,5.517238,5.72366,X1,7,ELANSR,0
EC-019-004SASMT,SMT portion of Alto-Shaam Warming Drawer UI,,,,,0,2.498886,2.269482,2.498886,X1,14,ELANSR,0
EC-019-004SATH,TH portion of Alto-Shaam Warming Drawer UI,,,,,0,3.224774,3.247756,3.224774,X1,14,ELANSR,0
EC-019-005,Cook and Hold UI: Single,,,,,0,75.2074776,74.493323,75.207478,I,7,ELANSR,0
EC-019-005A001,Cook and Hold UI: Single w/ NIC,,,,,0,17.416731,99.795536,90.57,X5,7,ELANSR,0
EC-019-005A001SA,Cook and Hold UI: Single w/ NIC Sub-Assembly,,,,,0,18.10076,18.178611,17.99,X5,7,ELANSR,0
EC-019-005A001SASMT,Cook and Hold UI: Single w/ NIC Surface Mount Sub-Assembly,,,,,0,14.978657,16.386068,15.09,X5,14,ELANSR,0
EC-019-005A001SATH,Cook and Hold UI: Single w/ NIC Through Hole Sub-Assembly,,,,,0,3.122103,1.792543,2.9,X5,14,ELANSR,0
EC-019-005A002,Cook and Hold UI: Single w/ HACCP,,,,,0,0,68.695344,66.57,X4,7,ELANSR,0
EC-019-005SA,Cook and Hold UI: Single Sub-Assembly,,,,,0,19.63697,18.486879,19.643375,I,7,ELANSR,0
EC-019-005SASMT,Cook and Hold UI: Single Surface Mount Sub-Assembly,,,,,0,18.032551,16.694336,18.032551,I,14,ELANSR,0
EC-019-005SATH,Cook and Hold UI: Single Through Hole Sub-Assembly,,,,,0,1.604419,1.792543,1.604419,I,14,ELANSR,0
EC-019-006,Cook and Hold UI: Dual,,,,,0,83.9592101,83.162946,83.95921,H,7,ELANSR,0
EC-019-006A001,Cook and Hold UI: Dual w/ NIC,,,,,0,0,103.648418,96.03,X4,7,ELANSR,0
EC-019-006A001SA,Cook and Hold UI: Dual w/ NIC Sub-Assembly,,,,,0,24.237143,22.59392,24.15,X4,7,ELANSR,0
EC-019-006A001SASMT,Cook and Hold UI: Dual w/ NIC Surface Mount Sub-Assembly,,,,,0,21.11504,20.801377,21.25,X4,14,ELANSR,0
EC-019-006A001SATH,Cook and Hold UI: Dual w/ NIC Through Hole Sub-Assembly,,,,,0,3.122103,1.792543,2.9,X4,14,ELANSR,0
EC-019-006A001SMT,DUAL: COOK AND HOLD UI 12-KEY,,,,,0,0,0,0,,7,ELANSR,0
EC-019-006A001TH,DUAL: COOK AND HOLD UI 12-KEY,,,,,0,0,0,0,,7,ELANSR,0
EC-019-006A002,Cook and Hold UI: Dual w/ HACCP,,,,,0,0,44.773621,41.04,X3,7,ELANSR,0
EC-019-006SA,Cook and Hold UI: Dual Sub-Assembly,,,,,0,25.138811,25.296502,25.138811,H,7,ELANSR,0
EC-019-006SASMT,Cook and Hold UI: Dual Surface Mount Sub-Assembly,,,,,0,23.277139,23.503959,23.277139,H,14,ELANSR,0
EC-019-006SATH,Cook and Hold UI: Dual Through Hole Sub-Assembly,,,,,0,1.861672,1.792543,1.861672,H,14,ELANSR,0
EC-019-008,"HACCP Module		",,,,,0,9.05091828,8.385327,9.050918,B,7,ELANSR,0
EC-019-008SA,Subassembly for HACCP Module,,,,,0,7.939747,7.223447,7.939747,B,7,ELANSR,0
EC-019-008SASMT,SMT Prtion for HACCP Module,,,,,0,7.939747,7.223447,7.939747,B,14,ELANSR,0
EC-019-009,Alto-Shaam Single Interface Board,,,,,0,46.98569303,53.259919,46.985693,A.1,0,ELANSR,0
EC-019-009SA,Subassembly for Single Interface Board,,,,,0,45.60203,51.969118,45.660982,A.1,0,ELANSR,0
EC-019-009SASMT,SMT portion for Single Interface Board,,,,,0,44.199517,50.799537,44.199517,A.1,0,ELANSR,0
EC-019-009SATH,TH portion for Single Interface Board,,,,,0,1.402513,1.169581,1.402513,A.1,0,ELANSR,0
EC-019-010,eStat30SBD India Rail,,,,,0,0,0,14.03,X1,0,ELANSR,0
EC-019-010SA,SA for eStat30SBD India Rail,,,,,0,0,0,12.7,X1,0,ELANSR,0
EC-019-010SASMT,SA for eStat30SBD India Rail,,,,,0,0,0,7.47,X1,0,ELANSR,0
EC-019-010SATH,TH for eStat30SBD India Rail,,,,,0,0,0,5.23,X1,0,ELANSR,0
EC-021-005,"eStat10i switcher, ST",WHI100,EC-021-005LF,,,0,15.09,0,15.09,,7,ELANSR,0
EC-021-006,"eStat10i Switcher, PTT",,,,,0,17.16,12.326412,17.16,M,7,ELANSR,2828
